Date, Open, High, Low, Close
08/27/20, 3357.02, 3359.14, 3326.65, 3331.04
08/26/20, 3328.42, 3357.88, 3315.40, 3356.76
08/25/20, 3335.01, 3373.47, 3329.71, 3329.71
08/24/20, 3269.51, 3338.47, 3269.51, 3331.74
08/21/20, 3277.61, 3292.57, 3221.42, 3259.75
08/20/20, 3306.69, 3306.69, 3257.60, 3273.98
08/19/20, 3287.08, 3317.84, 3275.51, 3317.62
08/18/20, 3301.36, 3333.64, 3276.02, 3289.64
08/17/20, 3305.65, 3319.10, 3285.99, 3305.85
08/14/20, 3339.33, 3339.33, 3275.91, 3305.05
08/13/20, 3358.09, 3368.07, 3336.57, 3342.85
08/12/20, 3327.88, 3377.44, 3321.46, 3363.18
08/11/20, 3269.91, 3349.76, 3269.91, 3332.12
08/10/20, 3259.27, 3276.61, 3239.25, 3259.71
08/07/20, 3240.52, 3256.92, 3220.05, 3252.65
08/06/20, 3264.08, 3286.10, 3223.75, 3240.39
08/05/20, 3258.32, 3293.17, 3258.32, 3268.38
08/04/20, 3253.84, 3278.56, 3230.52, 3254.29
08/03/20, 3177.76, 3263.65, 3173.98, 3248.28
07/31/20, 3211.21, 3245.97, 3174.32, 3174.32
07/30/20, 3300.61, 3300.61, 3174.38, 3208.20
07/29/20, 3304.22, 3314.96, 3293.62, 3300.16
07/28/20, 3302.68, 3316.82, 3280.67, 3303.56
07/27/20, 3308.17, 3317.18, 3292.48, 3302.84
07/24/20, 3349.54, 3349.54, 3294.89, 3310.89
07/23/20, 3379.57, 3400.92, 3362.34, 3371.74
07/22/20, 3399.88, 3402.19, 3361.53, 3370.76
07/21/20, 3404.16, 3451.16, 3401.42, 3405.35
07/20/20, 3361.25, 3393.43, 3332.64, 3388.34
07/17/20, 3370.51, 3375.22, 3353.98, 3365.60
07/16/20, 3371.05, 3376.58, 3340.96, 3365.35
07/15/20, 3331.84, 3399.71, 3331.84, 3378.21
07/14/20, 3330.08, 3330.08, 3277.40, 3321.39
07/13/20, 3311.82, 3353.26, 3307.56, 3350.00
07/10/20, 3255.40, 3299.54, 3241.29, 3296.22
07/09/20, 3291.70, 3315.54, 3253.58, 3261.17
07/08/20, 3310.83, 3324.85, 3278.10, 3286.09
07/07/20, 3338.72, 3338.72, 3299.99, 3321.56
07/06/20, 3314.40, 3375.70, 3314.40, 3350.03
07/03/20, 3321.83, 3330.48, 3279.07, 3294.38
07/02/20, 3239.48, 3335.40, 3239.48, 3320.09
07/01/20, 3239.86, 3250.56, 3181.12, 3228.45
06/30/20, 3235.87, 3249.43, 3209.96, 3234.07
06/29/20, 3196.21, 3252.33, 3183.11, 3232.02
06/26/20, 3233.14, 3272.97, 3199.81, 3204.17
06/25/20, 3196.25, 3235.36, 3149.67, 3218.91
06/24/20, 3289.00, 3289.00, 3196.12, 3196.12
06/23/20, 3253.33, 3317.87, 3253.33, 3298.83
06/22/20, 3259.43, 3279.42, 3219.15, 3241.69
06/19/20, 3257.00, 3300.66, 3257.00, 3269.10
06/18/20, 3260.67, 3288.18, 3225.10, 3249.90
06/17/20, 3240.09, 3282.92, 3238.56, 3267.26
06/16/20, 3156.03, 3277.87, 3156.03, 3242.65
06/15/20, 3131.43, 3153.37, 3054.11, 3136.40
06/12/20, 3135.22, 3213.76, 3110.30, 3153.74
06/11/20, 3263.61, 3263.61, 3144.57, 3144.57
06/10/20, 3327.31, 3355.76, 3289.25, 3293.71
06/09/20, 3368.55, 3377.20, 3294.74, 3320.71
06/08/20, 3378.94, 3394.90, 3341.24, 3366.29
06/05/20, 3281.92, 3386.96, 3281.92, 3384.29
06/04/20, 3261.09, 3293.26, 3232.79, 3261.67
06/03/20, 3169.73, 3275.68, 3169.73, 3269.59
06/02/20, 3096.15, 3168.48, 3096.15, 3159.02
06/01/20, 3063.00, 3086.41, 3058.66, 3077.92
05/29/20, 3081.78, 3096.24, 3049.33, 3050.20
05/28/20, 3058.75, 3102.96, 3053.76, 3094.47
05/27/20, 3004.09, 3067.35, 3002.66, 3051.08
05/26/20, 2983.65, 3009.43, 2978.53, 2999.22
05/25/20, 2919.10, 2971.35, 2912.96, 2971.35
05/22/20, 2889.38, 2922.20, 2854.07, 2905.47
05/21/20, 2927.65, 2936.82, 2897.78, 2904.98
05/20/20, 2895.51, 2946.47, 2874.95, 2942.39
05/19/20, 2931.17, 2944.96, 2876.66, 2902.58
05/18/20, 2800.07, 2923.32, 2800.07, 2911.88
05/15/20, 2777.43, 2801.85, 2755.15, 2770.70
05/14/20, 2796.48, 2796.48, 2708.07, 2760.23
05/13/20, 2872.01, 2872.01, 2805.27, 2810.55
05/12/20, 2878.61, 2896.40, 2871.25, 2884.20
05/11/20, 2915.72, 2927.26, 2861.71, 2883.75
05/08/20, 2892.95, 2912.02, 2887.49, 2908.11
05/07/20, 2842.82, 2883.02, 2842.82, 2880.60
05/06/20, 2876.45, 2878.70, 2839.77, 2843.76
05/05/20, 2830.33, 2878.51, 2827.37, 2875.91
05/04/20, 2898.89, 2898.89, 2801.07, 2816.48
04/30/20, 3003.21, 3023.83, 2917.31, 2927.93
04/29/20, 2934.49, 3000.49, 2919.74, 2996.08
04/28/20, 2882.81, 2951.35, 2880.72, 2932.06
04/27/20, 2838.96, 2882.11, 2838.96, 2882.09
04/24/20, 2837.33, 2849.08, 2799.12, 2809.07
04/23/20, 2837.32, 2883.60, 2815.12, 2852.46
04/22/20, 2800.81, 2838.26, 2800.81, 2834.90
04/21/20, 2889.57, 2889.57, 2791.34, 2791.34
04/20/20, 2894.91, 2909.50, 2839.18, 2909.50
04/17/20, 2842.10, 2931.55, 2842.10, 2888.30
04/16/20, 2826.70, 2853.57, 2792.17, 2812.35
04/15/20, 2914.30, 2914.30, 2795.47, 2808.20
04/14/20, 2911.20, 2956.22, 2905.72, 2917.74
04/09/20, 2864.45, 2922.07, 2833.45, 2892.79
04/08/20, 2846.25, 2851.27, 2793.71, 2851.27
04/07/20, 2819.53, 2914.46, 2819.53, 2857.67
04/06/20, 2701.86, 2804.70, 2701.86, 2795.97
04/03/20, 2686.07, 2693.50, 2655.80, 2662.99
04/02/20, 2693.13, 2711.45, 2626.10, 2688.49
04/01/20, 2760.54, 2760.54, 2663.42, 2680.30
03/31/20, 2780.80, 2827.32, 2728.02, 2786.90
03/30/20, 2734.92, 2765.62, 2658.88, 2765.62
03/27/20, 2803.09, 2803.09, 2694.78, 2728.65
03/26/20, 2765.86, 2847.78, 2706.29, 2847.78
03/25/20, 2756.99, 2829.34, 2670.27, 2800.14
03/24/20, 2507.61, 2715.11, 2507.61, 2715.11
03/23/20, 2520.48, 2588.48, 2427.87, 2485.54
03/20/20, 2475.14, 2613.53, 2475.14, 2548.50
03/19/20, 2388.94, 2461.57, 2345.30, 2454.08
03/18/20, 2507.33, 2507.33, 2365.70, 2385.82
03/17/20, 2475.18, 2555.41, 2376.23, 2530.50
03/16/20, 2557.71, 2557.71, 2302.84, 2450.37
03/13/20, 2584.36, 2793.27, 2537.27, 2586.02
03/12/20, 2883.25, 2883.25, 2535.89, 2545.23
03/11/20, 2924.93, 2998.65, 2893.43, 2905.56
03/10/20, 2973.61, 3088.57, 2896.74, 2910.02
03/09/20, 3214.20, 3214.20, 2939.85, 2959.07
03/06/20, 3347.83, 3347.83, 3216.44, 3232.07
03/05/20, 3431.78, 3438.06, 3338.41, 3363.58
03/04/20, 3374.00, 3438.21, 3350.23, 3420.56
03/03/20, 3355.52, 3448.24, 3354.30, 3371.97
03/02/20, 3355.33, 3406.40, 3257.99, 3338.83
02/28/20, 3431.52, 3431.52, 3283.18, 3329.49
02/27/20, 3553.05, 3553.05, 3410.70, 3455.92
02/26/20, 3567.03, 3595.80, 3467.58, 3577.68
02/25/20, 3655.84, 3668.70, 3568.48, 3572.51
02/24/20, 3762.35, 3762.35, 3632.29, 3647.98
